id,first_name,received,administrator,guide_code,Country of Origin,Initial_guide_code,custom trip,trip_code,status,departure_date,duration,guide_confirmed_date,guide_availability confirmed,availability,guide_recommendation,main_activity,skill_level,destination_country,people_count,cancellation_reason,source,base_price_local_currency,price_currency,exchange_rate,payment_method
21414,,24/12/2018,,270,Lithuania,359,Yes,#N/A,1_cancelled,,1,3/01/2018,Affirmative,From 14-Mar-2019 to 16-Mar-2019," 
",Hiking,intermediate,199,2,Pending - Form not filled,Organic,180,EUR,1,
21413,Kathleen,24/12/2018,,209,Belgium,209,,28,1_cancelled,,5,26/12/2018,Affirmative,From 01-Mar-2019 to 30-Apr-2019," 
",Heliskiing,Pro,108,2,Pending - Form not filled,Referral,1800,EUR,1,
21192,Sidharth,18/12/2018,,218,Australia,218,,495,2_sold,23/12/2018,1,19/12/2018,Affirmative,From 22-Dec-2018 to 25-Dec-2018," 
",Heliskiing,intermediate,14,2,#NA,Unknown,380,EUR,1,Credit card
21404,Jana,24/12/2018,,345,Germany,176,,616,1_cancelled,,1,26/12/2018,Affirmative,From 26-Dec-2018 to 29-Dec-2018," 
",Heliskiing,intermediate,110,4,Pending - Form not filled,Organic,52000,JPY,0.0077,
21401,Bill,24/12/2018,,322,United States,361,,3,1_cancelled,,1,27/12/2018,Affirmative,From 18-May-2019 to 19-May-2019," 
",Hiking,beginner,110,2,Pending - Form not filled,Referral,34000,JPY,0.0077,
21395,Peter,23/12/2018,,352,,32,Yes,#N/A,1_cancelled,,2,12/01/2018,Affirmative,From 01-May-2019 to 30-Nov-2019," 
",Hiking,First-timer,33,1,Pending - Form not filled,Unknown,500,EUR,1,
21183,Ronny,17/12/2018,,114,Denmark,387,,434,2_sold,8/03/2019,4,24/12/2018,Affirmative,From 27-Feb-2019 to 02-Mar-2019," 
",Heliskiing,advanced,108,4,#NA,Paid,1760,EUR,1,Credit card
21380,Roxanne,23/12/2018,,34,Switzerland,34,,416,1_cancelled,,1,25/03/2018,None,," 
",Heliskiing,,74,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
21377,Sarah,23/12/2018,,34,United Kingdom,34,,475,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21375,,23/12/2018,,164,Singapore,164,,502,1_cancelled,,8,25/03/2018,None,," 
",Hiking,,205,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21369,Yudai,23/12/2018,,346,Japan,346,,550,1_cancelled,,1,23/12/2018,Negative,From 29-Dec-2018 to 03-Jan-2019," 
",Rock Climbing,intermediate,205,1,Pending - Form not filled,Organic,to confirm,EUR,1,
21366,Chris,22/12/2018,,147,United Kingdom,365,,37,1_cancelled,,4,26/12/2018,Affirmative,From 22-Feb-2019 to 01-Mar-2019," 
",Mountaineering,intermediate,177,1,Pending - Form not filled,Organic,365,EUR,1,
21363,Nigel,22/12/2018,,124,United Kingdom,124,,110,1_cancelled,,6,25/12/2018,Affirmative,From 01-Jul-2019 to 31-Jul-2019," 
",Hiking,First-timer,177,1,Pending - Form not filled,Unknown,750,EUR,1,
21359,Douglas,22/12/2018,,315,United Kingdom,258,Yes,#N/A,1_cancelled,,1,26/12/2018,Affirmative,From 25-Feb-2019 to 30-Mar-2019," 
",Heliskiing,intermediate,212,1,Pending - Form not filled,Organic,650,CHF,0.8788,
21356,John,22/12/2018,,1,United States,366,Yes,#N/A,1_cancelled,,1,23/12/2018,None,From 21-Jan-2019 to 31-Jan-2019," 
",Canyoning,intermediate,142,2,Pending - Form not filled,Referral,to confirm,USD,0.879,
21346,Yu-Phing,22/12/2018,,302,Singapore,84,Yes,#N/A,1_cancelled,,2,26/12/2018,Affirmative,"From 23-Mar-2019 to 25-Mar-2019
From 30-Mar-2019 to 01-Apr-2019"," 
",Mountaineering,intermediate,231,2,Pending - Form not filled,Unknown,500,GBP,1.134,
21339,Paul,21/12/2018,,203,Switzerland,203,,175,1_cancelled,,5,25/03/2018,None,," 
",Heliskiing,,108,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21335,,21/12/2018,,33,Belgium,33,,588,1_cancelled,,,25/03/2018,None,," 
",Indoor climbing,,21,Unknown,Pending - Form not filled,Social Media,to confirm,EUR,1,
21332,julia,21/12/2018,,119,Puerto Rico,358,,454,1_cancelled,,1,22/12/2018,None,From 27-Dec-2018 to 29-Dec-2018," 
",Snowshoeing,beginner,,2,Pending - Form not filled,Organic,to confirm,USD,0.879,
21329,Pamela,21/12/2018,,201,United States,201,,126,1_cancelled,,7,23/12/2018,Affirmative,From 26-Jul-2019 to 01-Aug-2019," 
",Mountaineering,beginner,174,1,Pending - Form not filled,Organic,2624,USD,0.879,
21324,Carlo,21/12/2018,,137,Italy,137,,405,1_cancelled,,6,21/12/2018,Affirmative,From 15-Mar-2019 to 23-Mar-2019," 
",Heliskiing,advanced,80,8,Pending - Form not filled,Paid,8000,EUR,1,
21318,Deva,21/12/2018,,329,India,329,,367,1_cancelled,,21,25/03/2018,None,," 
",Mountaineering,,232,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
21314,Michael,21/12/2018,,320,United States,272,Yes,#N/A,1_cancelled,,1,3/01/2018,Affirmative,From 18-Jan-2019 to 21-Jan-2019," 
",Off-Piste Snowboarding,intermediate,110,1,Pending - Form not filled,Organic,50000,JPY,0.0077,
21313,Jacques,21/12/2018,,153,United States,370,Yes,#N/A,1_cancelled,,1,26/12/2018,Affirmative,From 01-Mar-2019 to 03-Mar-2019," 
",Splitboarding,advanced,38,2,Pending - Form not filled,Organic,551.2,CAD,0.667,
21310,,21/12/2018,,78,Belgium,78,,191,1_cancelled,,10,26/12/2018,Affirmative,From 21-Jun-2019 to 03-Jul-2019," 
",Mountaineering,intermediate,74,2,Pending - Form not filled,Organic,3990,GBP,1.134,
21306,devasitham,21/12/2018,,49,India,329,,113,1_cancelled,,7,25/03/2018,None,From 12-Feb-2019 to 20-Feb-2019," 
",Mountaineering,,216,1,Pending - Form not filled,Unknown,to confirm,USD,0.879,
21302,,20/12/2018,,262,Denmark,371,Yes,#N/A,1_cancelled,,7,8/01/2018,Affirmative,From 01-Jul-2020 to 30-Sep-2020," 
",Hiking,First-timer,108,1,Pending - Form not filled,Organic,1960,EUR,1,
21299,Frederic,20/12/2018,,236,France,372,Yes,#N/A,1_cancelled,,2,25/12/2018,Affirmative,From 07-Aug-2019 to 08-Aug-2019," 
",Hiking,intermediate,110,4,Pending - Form not filled,Unknown,220000,JPY,0.0077,
21296,Benoist,20/12/2018,,137,,137,Yes,43,1_cancelled,,10,25/03/2018,None,From 12-Feb-2019 to 23-Feb-2019," 
",Heliskiing,,80,3,Pending - Form not filled,Unknown,to confirm,USD,0.879,
21293,Alex,20/12/2018,,6,Brazil,6,,474,1_cancelled,,1,26/12/2018,Affirmative,From 24-Jan-2019 to 25-Jan-2019," 
",Ice Climbing,beginner,10,2,Pending - Form not filled,Organic,1370,USD,0.879,
20987,James,12/12/2018,,34,Finland,34,,184,2_sold,30/12/2018,1,18/12/2018,Affirmative,From 29-Dec-2018 to 02-Jan-2019," 
",Heliskiing,intermediate,74,2,#NA,Organic,330,EUR,1,Credit card
20899,Johnny,10/12/2018,,203,United Kingdom,203,,527,2_sold,11/01/2019,2,21/12/2018,Affirmative,From 11-Jan-2019 to 12-Jan-2019," 
",Heliskiing,advanced,108,2,#NA,Unknown,720,EUR,1,Credit card
21282,Frank,20/12/2018,,221,Australia,221,,598,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,10,Unknown,Pending - Form not filled,Organic,to confirm,ARS,0.0242,
21280,<sg,20/12/2018,,137,Norway,137,,405,1_cancelled,,6,25/03/2018,None,," 
",Heliskiing,,80,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
21279,Kenny,20/12/2018,,219,United Kingdom,219,Yes,#N/A,1_cancelled,,1,26/12/2018,Affirmative,From 02-Mar-2019 to 02-Mar-2019," 
",Heliskiing,intermediate,74,2,Pending - Form not filled,Paid,500,EUR,1,
20850,Luis,9/12/2018,,74,Switzerland,403,,525,2_sold,2/02/2019,1,11/12/2018,Affirmative,From 12-Dec-2018 to 31-May-2019," 
",Heliskiing,,212,1,#NA,Referral,140,EUR,1,Credit card
21274,Luis,20/12/2018,,196,United States,196,,437,1_cancelled,,1,25/03/2018,None,From 22-Dec-2018 to 22-Dec-2018," 
",Ice Climbing,beginner,177,1,Pending - Form not filled,Organic,to confirm,EUR,1,
20817,Thomas,8/12/2018,,242,United Kingdom,242,,149,2_sold,7/03/2019,1,9/12/2018,Affirmative,From 05-Mar-2019 to 07-Mar-2019," 
",Heliskiing,advanced,33,3,#NA,Referral,165,EUR,1,Credit card
21272,Felipe,20/12/2018,,223,,223,Yes,604,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,38,2,Pending - Form not filled,Unknown,to confirm,USD,0.879,
21270,Gloria,20/12/2018,,126,Hong Kong,375,,714,1_cancelled,,1,25/03/2018,None,," 
",Ice Climbing,,212,Unknown,Pending - Form not filled,Organic,to confirm,CHF,0.8788,
21266,Erika,19/12/2018,,189,United States,378,Yes,#N/A,2_sold,12/04/2019,1,21/12/2018,Affirmative,From 12-Apr-2019 to 13-Apr-2019," 
",Rock Climbing,beginner,232,2,#NA,Organic,166,USD,0.879,Wire Transfer
21257,,19/12/2018,,262,United Kingdom,262,,163,1_cancelled,,1,20/12/2018,Affirmative,From 01-Mar-2019 to 31-Jul-2019," 
",Mountaineering,beginner,108,2,Pending - Form not filled,Organic,360,EUR,1,
21255,Euan,19/12/2018,,220,United Kingdom,220,,630,1_cancelled,,5,20/12/2018,Affirmative,From 23-Feb-2019 to 16-Mar-2019," 
",Heliskiing,intermediate,108,1,Pending - Form not filled,Organic,2400,EUR,1,
21251,Robbie,19/12/2018,,7,,7,,461,1_cancelled,,1,21/12/2018,Negative,From 30-Dec-2018 to 31-Dec-2018," 
",Rock Climbing,intermediate,205,2,Pending - Form not filled,Unknown,to confirm,EUR,1,
21250,,19/12/2018,,328,"Korea, Republic of",328,,439,2_sold,11/04/2019,6,3/01/2018,Affirmative,From 01-Mar-2019 to 30-Apr-2019," 
",Heliskiing,intermediate,14,1,#NA,Organic,650,EUR,1,Wire Transfer
21241,,19/12/2018,,317,United Kingdom,317,,523,1_cancelled,,4,28/12/2018,Affirmative,From 10-Sep-2019 to 24-Sep-2019," 
",Mountaineering,beginner,74,2,Pending - Form not filled,Paid,2990,EUR,1,
21240,Vetle,19/12/2018,,107,Norway,107,,587,1_cancelled,,1,19/12/2018,Affirmative,From 02-Feb-2019 to 02-Feb-2019," 
",Heliskiing,intermediate,212,5,Pending - Form not filled,Organic,2050,CHF,0.8788,
21239,Fabian,19/12/2018,,261,Germany,261,,477,1_cancelled,,1,19/12/2018,Negative,From 01-Jan-2019 to 06-Jan-2019," 
",Ice Climbing,intermediate,177,2,Pending - Form not filled,Unknown,to confirm,NOK,0.1038,
21234,Lisa,19/12/2018,,282,United States,381,,102,1_cancelled,,4,20/12/2018,Affirmative,From 09-Feb-2019 to 16-Feb-2019," 
",Heliskiing,beginner,108,2,Pending - Form not filled,Organic,1500,EUR,1,
21232,Scott,19/12/2018,,50,United States,50,,589,1_cancelled,,2,21/12/2018,Affirmative,From 28-Aug-2019 to 29-Aug-2019," 
",Mountaineering,intermediate,74,1,Pending - Form not filled,Paid,1000,EUR,1,
21230,Heather,19/12/2018,,213,United States,363,,7,1_cancelled,,1,19/12/2018,None,From 16-Jan-2019 to 17-Jan-2019," 
",Mountaineering,advanced,,2,Pending - Form not filled,Organic,to confirm,EUR,1,
21229,,19/12/2018,,244,United States,244,,217,1_cancelled,,1,25/12/2018,Affirmative,From 01-Aug-2019 to 31-Aug-2019," 
",Mountaineering,,166,1,Pending - Form not filled,Organic,4000,NOK,0.1038,
21226,Ekaterina,18/12/2018,,207,United Kingdom,383,,62,2_sold,4/01/2019,2,19/12/2018,Affirmative,From 03-Jan-2019 to 09-Jan-2019," 
",Heliskiing,beginner,205,1,#NA,Organic,300,EUR,1,Wire Transfer
21224,Samantha,18/12/2018,,313,Canada,313,,634,1_cancelled,,1,19/12/2018,Negative,From 20-Dec-2018 to 20-Dec-2018," 
",Heliskiing,intermediate,38,3,Pending - Form not filled,Paid,to confirm,CAD,0.667,
21222,Emily,18/12/2018,,172,United States,384,,601,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21221,Sasha,18/12/2018,,239,Canada,239,,683,1_cancelled,,1,19/12/2018,Affirmative,From 22-Jan-2019 to 23-Jan-2019," 
",Heliskiing,intermediate,74,1,Pending - Form not filled,Organic,350,EUR,1,
21218,Allie,18/12/2018,,32,United States,139,Yes,#N/A,1_cancelled,,1,24/12/2018,Affirmative,From 15-Mar-2019 to 19-Mar-2019," 
",Rock Climbing,intermediate,84,2,Pending - Form not filled,Organic,400,EUR,1,
21213,Gregoire,18/12/2018,,223,,223,,654,1_cancelled,,8,25/03/2018,Affirmative,From 19-Jan-2019 to 27-Jan-2019," 
",Mountaineering,advanced,38,2,Pending - Form not filled,Unknown,5000,USD,0.879,
21212,Tomasz,18/12/2018,,222,Poland,222,,161,1_cancelled,,2,6/01/2018,Affirmative,From 13-Aug-2019 to 16-Aug-2019," 
",Mountaineering,intermediate,212,7,Pending - Form not filled,Referral,2170,CHF,0.8788,
21202,,18/12/2018,,1,,1,Yes,#N/A,1_cancelled,,1,19/12/2018,Negative,From 21-Dec-2018 to 26-Dec-2018," 
",Mountain biking,,142,2,Pending - Form not filled,Unknown,to confirm,USD,0.879,
21201,Stephane,18/12/2018,,187,Switzerland,187,,189,1_cancelled,,1,18/12/2018,Affirmative,From 14-Feb-2019 to 14-Feb-2019," 
",Heliskiing,First-timer,199,4,Pending - Form not filled,Organic,240,EUR,1,
21197,Dag,18/12/2018,,294,Norway,294,,605,2_sold,1/02/2019,1,18/12/2018,Affirmative,From 31-Jan-2019 to 01-Feb-2019," 
",Rock Climbing,intermediate,205,1,#NA,Organic,450,EUR,1,Wire Transfer
21193,William,18/12/2018,,200,United States,200,,549,1_cancelled,,1,18/12/2018,Affirmative,"From 21-Dec-2018 to 03-Jan-2019
From 02-Jan-2019 to 03-Jan-2019"," 
",Rock Climbing,intermediate,205,2,Pending - Form not filled,Organic,260,EUR,1,
20778,Julia,7/12/2018,,232,Germany,357,,622,2_sold,14/02/2019,1,14/01/2018,Affirmative,From 12-Feb-2019 to 14-Feb-2019," 
",Heliskiing,,200,2,#NA,Organic,320,EUR,1,Credit card
21189,Stephen,18/12/2018,,141,United Kingdom,141,,60,1_cancelled,,2,25/03/2018,None,," 
",Rock Climbing,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20679,Chris,5/12/2018,,34,Australia,34,,416,2_sold,10/01/2019,1,16/12/2018,Affirmative,From 02-Jan-2019 to 04-Jan-2019," 
",Heliskiing,advanced,74,4,#NA,Referral,332,EUR,1,Credit card
21182,Peter,17/12/2018,,28,Australia,388,Yes,#N/A,1_cancelled,,1,20/12/2018,Negative,From 06-Jan-2019 to 10-Jan-2019," 
",Heliskiing,advanced,232,2,Pending - Form not filled,Organic,to confirm,USD,0.879,
21179,Ryan,17/12/2018,,261,United Kingdom,261,,462,1_cancelled,,1,17/12/2018,Negative,From 23-Dec-2018 to 24-Dec-2018," 
",Ice Climbing,beginner,177,1,Pending - Form not filled,Organic,to confirm,NOK,0.1038,
21171,Patrick,17/12/2018,,227,Ireland,227,,104,1_cancelled,,5,18/12/2018,Affirmative,"From 06-Jul-2019 to 17-Jul-2019
From 04-Aug-2019 to 31-Aug-2019"," 
",Mountaineering,beginner,74,6,Pending - Form not filled,Paid,5100,EUR,1,
21169,Alysia,17/12/2018,,123,United States,392,,448,1_cancelled,,1,19/12/2018,None,From 29-Dec-2018 to 29-Dec-2018," 
",Hiking,intermediate,,5,Pending - Form not filled,Organic,to confirm,USD,0.879,
21161,Marc,17/12/2018,,112,United Kingdom,112,,471,2_sold,27/01/2019,1,21/12/2018,Affirmative,From 27-Jan-2019 to 27-Jan-2019," 
",Ice Climbing,beginner,200,2,#NA,Organic,160,EUR,1,Wire Transfer
21160,Atsushi,17/12/2018,,280,Japan,394,,447,1_cancelled,,1,18/12/2018,Negative,From 01-Jan-2019 to 01-Jan-2019," 
",Hiking,beginner,74,2,Pending - Form not filled,Organic,to confirm,EUR,1,
21150,jose,17/12/2018,,262,Spain,262,,540,1_cancelled,,2,17/12/2018,Affirmative,From 01-Jul-2019 to 31-Jul-2019," 
",Mountaineering,beginner,108,2,Pending - Form not filled,Organic,2400,EUR,1,
21149,Aileen,17/12/2018,,124,Canada,124,,110,1_cancelled,,6,17/12/2018,Affirmative,From 21-May-2019 to 28-May-2019," 
",Hiking,intermediate,177,3,Pending - Form not filled,Organic,680,EUR,1,
21147,Nick,17/12/2018,,240,Chile,240,,154,2_sold,21/12/2018,1,17/12/2018,Affirmative,From 21-Dec-2018 to 23-Dec-2018," 
",Rock Climbing,beginner,10,2,#NA,Organic,320,USD,0.879,Wire Transfer
21145,Trace,17/12/2018,,226,United States,396,,489,1_cancelled,,1,25/03/2018,None,," 
",Splitboarding,,232,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
21142,Kirsty,16/12/2018,,270,United Kingdom,270,,667,2_sold,28/12/2018,1,18/12/2018,Affirmative,From 27-Dec-2018 to 30-Dec-2018," 
",Hiking,beginner,199,3,#NA,Organic,180,EUR,1,Wire Transfer
21135,Michael,16/12/2018,,260,Hong Kong,260,Yes,211,2_sold,16/09/2019,4,19/03/2018,Affirmative,From 08-Sep-2019 to 21-Sep-2019," 
",Mountaineering,intermediate,84,6,#NA,Organic,1200,EUR,1,Wire Transfer
21132,Pradeep,16/12/2018,,83,United States,397,Yes,#N/A,1_cancelled,,5,18/12/2018,Affirmative,From 19-Jul-2019 to 10-Aug-2019," 
",Hiking,beginner,108,3,Pending - Form not filled,Organic,2100,EUR,1,
21130,Daniel,16/12/2018,,135,Ethiopia,135,,105,1_cancelled,,5,17/12/2018,Affirmative,From 01-Jul-2019 to 06-Jul-2019," 
",Mountaineering,advanced,200,8,Pending - Form not filled,Organic,4000,EUR,1,
20606,Esther,3/12/2018,,295,Netherlands,295,,717,2_sold,25/01/2019,1,3/12/2018,Affirmative,From 22-Jan-2019 to 25-Jan-2019," 
",Heliskiing,advanced,81,2,#NA,Organic,500,EUR,1,Credit card
21124,Mike,16/12/2018,,278,United Kingdom,278,,688,1_cancelled,,1,18/12/2018,Affirmative,From 17-May-2019 to 18-May-2019," 
",Via Ferrata,intermediate,205,3,Pending - Form not filled,Organic,180,EUR,1,
21121,martyn,16/12/2018,,110,New Zealand,110,,390,1_cancelled,,14,17/12/2018,Affirmative,From 03-Feb-2019 to 26-Feb-2019," 
",Heliskiing,advanced,74,3,Pending - Form not filled,Organic,7000,EUR,1,
21118,Raymond,16/12/2018,,146,United States,146,,137,1_cancelled,,2,16/12/2018,Affirmative,From 01-Jun-2019 to 30-Jun-2019," 
",Mountaineering,intermediate,63,3,Pending - Form not filled,Paid,800,USD,0.879,
20603,Thomas,3/12/2018,,283,Sweden,283,,389,2_sold,8/02/2019,1,10/12/2018,Affirmative,From 07-Feb-2019 to 09-Feb-2019," 
",Heliskiing,intermediate,108,5,#NA,Organic,350,EUR,1,Credit card
21114,Bruce,15/12/2018,,63,United States,63,,36,1_cancelled,,1,16/12/2018,Affirmative,From 24-May-2019 to 25-May-2019," 
",Hiking,beginner,84,3,Pending - Form not filled,Organic,400,EUR,1,
21113,Mohammad,15/12/2018,,262,Ireland,295,Yes,#N/A,1_cancelled,,4,20/12/2018,Affirmative,From 05-Jan-2019 to 12-Jan-2019," 
",Heliskiing,beginner,108,3,Pending - Form not filled,Unknown,1360,EUR,1,
21112,Alison,15/12/2018,,267,United Kingdom,267,,501,1_cancelled,,1,16/12/2018,Affirmative,From 21-Dec-2018 to 21-Jan-2019," 
",Hiking,beginner,205,3,Pending - Form not filled,Organic,240,EUR,1,
21111,Steve,15/12/2018,,184,United Kingdom,54,,208,1_cancelled,,2,19/12/2018,Affirmative,From 08-Apr-2019 to 19-Apr-2019," 
",Mountaineering,beginner,110,3,Pending - Form not filled,Organic,150000,JPY,0.0077,
21109,Niklas,15/12/2018,,137,,137,,407,1_cancelled,,1,18/12/2018,Affirmative,From 16-Feb-2019 to 22-Feb-2019," 
",Splitboarding,First-timer,80,3,Pending - Form not filled,Unknown,200,EUR,1,
21108,,15/12/2018,,248,Reunion,248,,582,1_cancelled,,,25/03/2018,None,," 
",Mountaineering,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20462,Lukas,29/11/2018,,282,Germany,282,Yes,421,2_sold,6/01/2019,2,30/11/2018,Affirmative,From 06-Jan-2019 to 11-Jan-2019," 
",Heliskiing,intermediate,108,6,#NA,Unknown,720,EUR,1,Credit card
21105,Francesca,15/12/2018,,137,Netherlands,137,,406,1_cancelled,,6,15/12/2018,Affirmative,From 03-Feb-2019 to 08-Feb-2019," 
",Heliskiing,intermediate,80,3,Pending - Form not filled,Organic,2000,EUR,1,
21101,Alin,14/12/2018,,287,Canada,287,,520,1_cancelled,,2,25/03/2018,None,From 01-Jun-2019 to 30-Jun-2019," 
",Mountaineering,intermediate,74,3,Pending - Form not filled,Organic,to confirm,EUR,1,
21097,,14/12/2018,,251,Taiwan,251,,143,1_cancelled,,1,18/12/2018,Negative,From 20-Dec-2018 to 22-Dec-2018," 
",Mountaineering,,10,2,Pending - Form not filled,Organic,to confirm,USD,0.879,
20397,Arnaud,27/11/2018,,262,United Arab Emirates,407,,132,2_sold,3/02/2019,3,8/01/2018,Affirmative,From 03-Feb-2019 to 07-Feb-2019," 
",Heliskiing,advanced,108,2,#NA,Returning,990,EUR,1,Credit card
20372,Andreas,26/11/2018,,137,Germany,137,,405,2_sold,16/03/2019,6,11/12/2018,Affirmative,"From 09-Mar-2019 to 15-Mar-2019
From 16-Mar-2019 to 22-Mar-2019
From 23-Feb-2019 to 02-Mar-2019"," 
",Heliskiing,advanced,80,2,#NA,Unknown,1200,EUR,1,Credit card
21092,,14/12/2018,,32,Italy,32,,57,1_cancelled,,2,25/03/2018,None,," 
",Hiking,,84,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21090,Jean,14/12/2018,,89,Italy,89,,411,1_cancelled,,,25/03/2018,None,," 
",Hiking,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21089,Nour,14/12/2018,,62,United Arab Emirates,398,,676,1_cancelled,,10,16/12/2018,Affirmative,From 21-Feb-2019 to 25-Mar-2019," 
",Hiking,intermediate,10,2,Pending - Form not filled,Organic,7420,USD,0.879,
21080,Jacek,14/12/2018,,352,Poland,352,,164,1_cancelled,,5,15/12/2018,Affirmative,"From 13-Jun-2019 to 21-Jun-2019
From 13-Jun-2019 to 21-Jun-2019
From 15-Aug-2019 to 23-Aug-2019
From 06-Sep-2019 to 14-Sep-2019"," 
",Hiking,intermediate,33,9,Pending - Form not filled,Organic,to confirm,EUR,1,
21076,Eduard,14/12/2018,,232,,402,,687,1_cancelled,,1,14/12/2018,Affirmative,From 12-Jun-2019 to 20-Jun-2019," 
",Via Ferrata,beginner,200,4,Pending - Form not filled,Referral,280,EUR,1,
21071,,14/12/2018,,317,Hong Kong,317,,523,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,74,Unknown,Pending - Form not filled,Paid,to confirm,EUR,1,
21067,Rafael,14/12/2018,,300,Mexico,300,,650,1_cancelled,,1,14/12/2018,Affirmative,From 30-Dec-2018 to 01-Jan-2019," 
",Snowshoeing,beginner,212,2,Pending - Form not filled,Organic,480,CHF,0.8788,
20323,Alex,25/11/2018,,153,United Kingdom,153,,594,2_sold,28/12/2018,3,25/11/2018,Affirmative,From 27-Dec-2018 to 31-Dec-2018," 
",Heliskiing,advanced,38,1,#NA,Organic,1896,CAD,0.667,Credit card
21050,,13/12/2018,,275,,275,,109,1_cancelled,,6,25/03/2018,None,," 
",Heliskiing,,74,Unknown,Pending - Form not filled,Unknown,to confirm,EUR,1,
21044,José,13/12/2018,,1,,1,,55,1_cancelled,,2,13/12/2018,Affirmative,From 01-Feb-2019 to 31-May-2019," 
",Mountaineering,,142,2,Pending - Form not filled,Unknown,1000,USD,0.879,
21041,Peter,13/12/2018,,120,United States,404,Yes,#N/A,1_cancelled,,1,18/12/2018,Affirmative,From 08-Mar-2019 to 10-Mar-2019," 
",Ice Climbing,,212,1,Pending - Form not filled,Organic,580,CHF,0.8788,
21040,,13/12/2018,,13,Ghana,13,,576,1_cancelled,,30,19/12/2018,Affirmative,From 01-Jun-2019 to 30-Jun-2019," 
",Mountaineering,Pro,119,1,Pending - Form not filled,Organic,2000,EUR,1,
20241,David,22/11/2018,,232,Canada,357,,643,2_sold,28/02/2019,4,28/11/2018,Affirmative,From 27-Nov-2018 to 04-Dec-2018," 
",Heliskiing,intermediate,200,5,#NA,Organic,2000,EUR,1,Credit card
21038,Victor,13/12/2018,,226,United States,405,Yes,#N/A,1_cancelled,,6,17/12/2018,Affirmative,"From 19-Jul-2019 to 25-Jul-2019
From 28-Jul-2019 to 10-Aug-2019"," 
",Mountaineering,intermediate,232,1,Pending - Form not filled,Organic,to confirm,USD,0.879,
21037,Bjorn,13/12/2018,,3,Sweden,3,,1,1_cancelled,,1,18/12/2018,Affirmative,From 31-May-2019 to 01-Jun-2019," 
",Canyoning,beginner,74,6,Pending - Form not filled,Organic,300,EUR,1,
20117,Ghi,19/11/2018,,12,United States,12,,14,2_sold,23/12/2018,1,29/11/2018,Affirmative,From 23-Dec-2018 to 30-Dec-2018," 
",Heliskiing,intermediate,108,4,#NA,Organic,350,EUR,1,Credit card
21030,,13/12/2018,,164,Spain,164,,502,1_cancelled,,8,25/03/2018,None,," 
",Hiking,,205,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21025,Andrew,13/12/2018,,262,United Kingdom,407,,132,1_cancelled,,1,13/12/2018,Affirmative,From 02-Feb-2019 to 02-Feb-2019," 
",Heliskiing,,108,13,Pending - Form not filled,Unknown,1170,EUR,1,
21024,Kaye,13/12/2018,,200,United States,200,,549,1_cancelled,,2,13/12/2018,Affirmative,From 15-Aug-2019 to 31-Aug-2019," 
",Rock Climbing,First-timer,205,1,Pending - Form not filled,Unknown,400,EUR,1,
21020,Roland,13/12/2018,,66,France,66,,584,1_cancelled,,16,25/03/2018,None,," 
",Mountaineering,,21,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21015,Eric,13/12/2018,,320,United States,362,,486,1_cancelled,,2,13/12/2018,Affirmative,From 28-Dec-2018 to 09-Jan-2019," 
",Ice Climbing,beginner,110,2,Pending - Form not filled,Organic,140000,JPY,0.0077,
21014,ng,13/12/2018,,320,Malaysia,175,Yes,#N/A,1_cancelled,,1,14/12/2018,Affirmative,From 04-Feb-2019 to 05-Feb-2019," 
",Heliskiing,beginner,110,5,Pending - Form not filled,Organic,190000,JPY,0.0077,
21012,,13/12/2018,,104,Germany,104,,381,1_cancelled,,12,25/03/2018,None,," 
",Mountaineering,,44,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
21011,,13/12/2018,,146,United States,146,,137,1_cancelled,,2,14/12/2018,Affirmative,From 01-Sep-2019 to 08-Sep-2019," 
",Mountaineering,intermediate,63,1,Pending - Form not filled,Organic,640,USD,0.879,
21005,Andy,12/12/2018,,213,Germany,363,,426,1_cancelled,,1,25/03/2018,None,From 28-Jan-2019 to 28-Jan-2019," 
",Hiking,beginner,,2,Pending - Form not filled,Organic,to confirm,EUR,1,
