Périmètre,Nature,Date,Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
France,Données temps réel,2020-04-09,01:45,41276,41450,42050,130,11,563,41357,1098,0,8951,-31,749,-11682,13,,,,,,-2,18,114,-2,487,77,1,5205,2641,1105,165,333,251
France,Données temps réel,2020-04-09,02:00,41113,41100,41800,130,10,581,41382,1097,0,8587,-31,750,-11524,13,-926,-1694,-1169,-2777,-4593,-2,18,114,-2,492,90,1,5165,2582,840,165,334,251
France,Données temps réel,2020-04-09,02:15,41162,40550,41050,130,11,594,41363,1078,0,8042,-65,751,-10872,14,,,,,,-2,18,114,-2,492,103,1,4804,2465,773,165,335,251
France,Données temps réel,2020-04-09,02:30,40289,40000,40300,130,11,565,41203,1093,0,7601,-66,748,-11129,14,-926,-1694,-1169,-2777,-4643,-2,18,114,-1,493,72,1,4782,2356,463,164,333,251
France,Données temps réel,2020-04-09,02:45,39319,39200,39500,130,11,565,41019,1070,0,7208,-66,748,-11497,14,,,,,,-2,18,114,-2,493,73,1,4746,2192,270,163,334,251
France,Données temps réel,2020-04-09,03:00,38702,38400,38700,134,10,587,40824,1043,0,6453,-67,747,-11160,14,-926,-1906,-1153,-2777,-4767,2,18,114,-1,488,99,1,4739,1450,264,162,334,251
France,Données temps réel,2020-04-09,03:15,38237,37900,38200,134,12,534,41163,1044,0,6258,-718,747,-11065,14,,,,,,2,18,114,-2,493,42,1,4669,1286,303,162,334,251
France,Données temps réel,2020-04-09,03:30,37750,37400,37700,134,10,554,40906,1030,0,6173,-730,747,-11200,14,-926,-1906,-1153,-2777,-4767,2,18,114,-1,493,61,1,4642,1249,282,162,334,251
France,Données temps réel,2020-04-09,03:45,37103,37050,37350,134,12,574,40369,1019,0,6146,-733,748,-11292,15,,,,,,2,18,114,-1,492,82,1,4656,1213,277,163,334,251
France,Données temps réel,2020-04-09,04:00,37015,36700,37000,134,11,581,40179,1034,0,6146,-728,746,-11212,15,-926,-2225,-1244,-2777,-4859,2,18,114,-2,473,109,1,4664,1208,274,161,334,251
France,Données temps réel,2020-04-09,04:15,36730,36350,36600,134,11,538,40463,1020,0,6030,-894,746,-11441,14,,,,,,2,18,114,-1,471,67,1,4594,1302,134,161,334,251
France,Données temps réel,2020-04-09,04:30,36462,36000,36200,134,12,541,40565,1002,0,6012,-1303,748,-11375,15,-926,-2225,-1244,-2777,-4859,2,18,114,-1,470,71,1,4610,1264,138,163,334,251
France,Données temps réel,2020-04-09,04:45,36277,36250,36400,134,11,559,40521,991,0,6023,-1305,746,-11532,15,,,,,,2,18,114,-2,466,94,1,4601,1282,140,162,333,251
France,Données temps réel,2020-04-09,05:00,36586,36500,36600,134,11,573,40149,992,0,5943,-1307,745,-10777,15,-901,-2324,-1229,-2577,-3919,2,18,114,-1,464,109,1,4548,1262,133,161,333,251
France,Données temps réel,2020-04-09,05:15,37137,36850,37000,134,12,531,40201,1019,0,6031,-1302,746,-10362,15,,,,,,2,18,114,-1,471,60,1,4536,1354,141,161,334,251
France,Données temps réel,2020-04-09,05:30,37375,37200,37400,134,11,566,39886,1005,0,5976,-716,745,-10360,15,-901,-2324,-1229,-2577,-3969,2,18,114,-2,467,100,1,4471,1381,124,161,333,251
France,Données temps réel,2020-04-09,05:45,37602,37700,37850,134,11,576,40135,991,0,5882,-228,745,-10770,15,,,,,,2,18,114,-2,468,109,1,4399,1344,139,161,333,251
France,Données temps réel,2020-04-09,06:00,38287,38200,38300,134,11,516,39984,1003,0,6047,-57,747,-10228,14,-876,-2503,-1229,-2355,-3180,2,18,114,-2,464,53,1,4463,1443,141,162,334,251
France,Données temps réel,2020-04-09,06:15,39267,38900,38900,134,11,556,39798,1017,0,6869,-52,748,-9942,14,,,,,,2,18,114,-1,471,85,1,4629,1755,485,164,333,251
France,Données temps réel,2020-04-09,06:30,39475,39600,39500,134,11,555,39893,1018,127,7014,-53,745,-9969,14,-876,-2503,-1229,-2355,-3180,2,18,114,-1,469,86,1,4622,1926,466,163,331,251
France,Données temps réel,2020-04-09,06:45,40079,40100,39950,134,11,571,39975,1052,127,7619,-18,746,-10138,14,,,,,,2,18,114,-2,466,106,1,4845,2300,474,162,333,251
France,Données temps réel,2020-04-09,07:00,40380,40600,40400,134,10,574,40105,1072,133,7796,-18,746,-10172,14,-876,-2397,-1170,-2655,-3016,2,18,114,-1,467,107,1,4876,2395,525,163,332,251
France,Données temps réel,2020-04-09,07:15,40677,40950,40700,133,11,504,40182,1136,174,8100,-17,746,-10292,13,,,,,,1,18,114,-1,465,39,1,5172,2489,439,163,332,251
France,Données temps réel,2020-04-09,07:30,41033,41300,41000,133,11,539,40404,1155,216,8146,-18,748,-10301,13,-876,-2397,-1170,-2655,-3016,1,18,114,-2,470,70,1,5192,2548,406,163,334,251
France,Données temps réel,2020-04-09,07:45,41552,41850,41600,134,11,596,40721,1193,282,8047,-18,747,-10161,14,,,,,,2,18,114,-1,495,101,1,5068,2545,434,163,333,251
France,Données temps réel,2020-04-09,08:00,42213,42400,42200,134,11,537,40785,1226,394,7969,-18,747,-9572,13,-926,-797,-1170,-2562,-3030,2,18,114,-1,492,45,1,5085,2318,566,162,334,251
France,Données temps réel,2020-04-09,08:15,42901,43050,42750,134,11,562,40707,1268,673,7824,-18,749,-9009,14,,,,,,2,18,114,-2,494,69,1,5226,2195,403,163,335,251
France,Données temps réel,2020-04-09,08:30,43290,43700,43300,134,11,593,40686,1279,1039,7726,-18,747,-8907,14,-926,-797,-1170,-2562,-2739,2,18,114,-2,493,101,1,5212,2147,367,162,334,251
France,Données temps réel,2020-04-09,08:45,43744,44050,43650,134,11,576,40717,1236,1476,7422,-18,744,-8554,14,,,,,,2,18,114,-2,490,87,1,5131,1927,364,161,332,251
France,Données temps réel,2020-04-09,09:00,43968,44400,44000,134,11,562,40566,1237,1951,7513,-18,747,-8735,13,-975,-1547,-998,-2262,-3914,2,18,114,-1,493,69,1,5155,1984,374,163,333,251
France,Données temps réel,2020-04-09,09:15,44348,44700,44400,134,11,594,40747,1170,2477,8467,-373,746,-9625,13,,,,,,2,18,114,-1,493,101,1,5345,2561,561,162,333,251
France,Données temps réel,2020-04-09,09:30,44622,45000,44800,134,12,595,40805,1130,2985,8414,-374,747,-9826,13,-975,-1547,-998,-2262,-3614,2,18,114,-1,492,103,1,5358,2510,546,164,332,251
France,Données temps réel,2020-04-09,09:45,44491,45000,44750,134,11,534,40830,1032,3529,7847,-373,747,-9800,13,,,,,,2,18,114,-1,492,42,1,5230,2364,253,163,333,251
France,Données temps réel,2020-04-09,10:00,44684,45000,44700,134,11,554,40851,937,4015,7698,-372,745,-9889,13,-975,-2380,-727,-2762,-4104,2,18,114,-2,490,65,1,5242,2238,218,161,333,251
France,Données temps réel,2020-04-09,10:15,44505,45000,44800,134,12,590,40918,885,4427,7707,-546,742,-10364,13,,,,,,2,18,114,-1,493,97,1,4888,2232,587,158,333,251
France,Données temps réel,2020-04-09,10:30,44792,45000,44900,134,12,604,40888,855,4860,7945,-543,741,-10704,13,-975,-2380,-727,-2762,-3820,2,18,114,-1,498,106,1,4934,2532,479,157,333,251
France,Données temps réel,2020-04-09,10:45,44608,45150,44950,134,11,553,40676,820,5203,7337,-544,740,-10322,13,,,,,,2,18,114,-1,501,52,1,4853,2098,386,156,333,251
France,Données temps réel,2020-04-09,11:00,44957,45300,45000,133,11,579,40608,851,5588,7284,-543,742,-10296,13,-950,-2682,-727,-2718,-3058,1,18,114,-1,500,79,1,4837,2080,367,158,333,251
France,Données temps réel,2020-04-09,11:15,44965,45600,45150,134,11,610,40286,840,5865,6781,-543,742,-9761,13,,,,,,2,18,114,-1,502,108,1,4710,1688,383,157,334,251
France,Données temps réel,2020-04-09,11:30,45302,45900,45300,134,11,548,40268,829,6092,6867,-541,740,-9646,13,-950,-2682,-727,-2718,-2912,2,18,114,-2,498,51,1,4701,1756,410,156,333,251
France,Données temps réel,2020-04-09,11:45,45967,46850,46300,134,12,551,40219,841,6367,7204,-369,739,-9731,12,,,,,,2,18,114,-1,500,51,1,4820,2011,373,157,331,251
France,Données temps réel,2020-04-09,12:00,46722,47800,47300,134,12,581,40205,848,6583,7183,-369,741,-9196,13,-950,-2821,-78,-2485,-2450,2,18,114,-1,499,82,1,4827,1979,377,158,332,251
France,Données temps réel,2020-04-09,12:15,47168,47550,47100,134,11,608,40252,875,6721,7099,-368,743,-8907,13,,,,,,2,18,114,-2,501,108,1,4695,1821,583,158,334,251
France,Données temps réel,2020-04-09,12:30,47428,47300,46900,134,11,556,40083,881,6819,7166,-361,741,-8602,12,-950,-2821,-78,-2485,-2173,2,18,114,-2,495,62,1,4682,1919,565,156,334,251
France,Données temps réel,2020-04-09,12:45,47990,48150,47650,134,11,586,40126,915,7019,7018,-412,740,-8147,13,,,,,,2,18,114,-2,497,90,1,4409,2036,573,156,333,251
France,Données temps réel,2020-04-09,13:00,46933,49000,48400,134,12,605,40214,922,6960,6570,-410,737,-8811,13,-950,-2821,-345,-2755,-2865,2,18,114,-2,499,107,1,4404,1943,223,154,332,251
France,Données temps réel,2020-04-09,13:15,46361,47450,46900,134,12,605,40225,955,7005,6699,-479,740,-9535,13,,,,,,2,18,114,-1,497,108,1,4224,2273,202,157,332,251
France,Données temps réel,2020-04-09,13:30,45514,45900,45400,134,11,556,40000,948,7011,6290,-641,742,-9537,13,-950,-2821,-345,-2755,-2593,2,18,114,-2,498,59,1,4209,1891,190,159,332,251
France,Données temps réel,2020-04-09,13:45,45213,45500,45050,134,11,593,40098,971,7102,6363,-1706,740,-9093,13,,,,,,2,18,114,-1,494,99,1,4140,2033,190,157,332,251
France,Données temps réel,2020-04-09,14:00,44684,45100,44700,134,12,601,40046,992,7179,6244,-1709,742,-9557,13,-900,-2637,-567,-2755,-2849,2,18,114,-1,496,105,1,4110,1944,190,158,333,251
France,Données temps réel,2020-04-09,14:15,44527,45050,44750,134,12,548,40169,1009,7180,6062,-1881,738,-9444,13,,,,,,2,18,114,-1,498,50,1,3899,2163,0,155,332,251
France,Données temps réel,2020-04-09,14:30,43846,45000,44800,134,12,554,40086,1011,7062,5941,-1892,742,-9804,13,-900,-2637,-567,-2755,-3077,2,18,114,-1,497,57,1,3894,2047,0,158,333,251
France,Données temps réel,2020-04-09,14:45,43353,44100,43900,134,11,575,40018,1053,6997,5810,-1888,741,-10098,13,,,,,,2,18,114,-2,496,80,1,3871,1939,0,157,333,251
France,Données temps réel,2020-04-09,15:00,42848,43200,43000,134,12,599,40016,1073,6953,5661,-2300,741,-10041,14,-875,-2500,-615,-2755,-3372,2,18,114,-1,497,102,1,3894,1767,0,157,333,251
France,Données temps réel,2020-04-09,15:15,42478,42700,42400,134,11,532,39919,1121,6752,5729,-2629,741,-9832,13,,,,,,2,18,114,-1,484,48,1,3875,1854,0,157,333,251
France,Données temps réel,2020-04-09,15:30,42152,42200,41800,134,11,554,40009,1119,6625,5731,-2622,739,-10148,13,-875,-2500,-615,-2755,-3701,2,18,114,-2,484,71,1,3868,1863,0,155,333,251
France,Données temps réel,2020-04-09,15:45,41564,41850,41350,134,11,583,40061,1123,6475,5583,-2621,739,-10524,14,,,,,,2,18,114,-2,486,98,1,3858,1725,0,156,332,251
France,Données temps réel,2020-04-09,16:00,41313,41500,40900,134,11,594,39986,1180,6334,5495,-2623,740,-10538,14,-1753,-2325,-727,-2755,-3181,2,18,114,-2,487,108,1,3818,1677,0,156,333,251
France,Données temps réel,2020-04-09,16:15,40816,41250,40600,134,12,537,39850,1164,6054,5359,-2559,742,-10477,13,,,,,,2,18,114,-1,481,56,1,3838,1521,0,156,335,251
France,Données temps réel,2020-04-09,16:30,40275,41000,40300,134,12,583,39909,1171,5731,5494,-2541,743,-10961,14,-1753,-2325,-727,-2755,-3927,2,18,114,-2,484,100,1,4008,1486,0,157,335,251
France,Données temps réel,2020-04-09,16:45,39983,40700,39900,134,11,597,40151,1179,5461,5733,-2529,743,-11497,14,,,,,,2,18,114,-1,485,112,1,4113,1620,0,156,336,251
France,Données temps réel,2020-04-09,17:00,39587,40400,39500,134,12,569,39913,1180,5102,5593,-2540,742,-11118,14,-2000,-2200,-1084,-2755,-3065,2,18,114,-1,484,85,1,4110,1483,0,156,335,251
France,Données temps réel,2020-04-09,17:15,39109,40200,39200,134,11,566,40093,1210,4776,5449,-2535,740,-11335,14,,,,,,2,18,114,-1,484,82,1,4135,1314,0,157,332,251
France,Données temps réel,2020-04-09,17:30,39098,40000,38900,134,13,573,40441,1262,4412,5602,-2525,743,-11557,14,-2000,-2200,-1084,-2755,-3538,2,18,114,-1,484,89,1,4119,1483,0,157,335,251
France,Données temps réel,2020-04-09,17:45,39238,40200,39150,134,11,595,40494,1321,4024,5811,-2059,747,-11840,14,,,,,,2,18,114,-1,486,109,1,4163,1648,0,160,336,251
France,Données temps réel,2020-04-09,18:00,39492,40400,39400,134,11,543,40135,1386,3521,5758,-1410,743,-11329,14,-2000,-1857,-1284,-2755,-3070,2,18,114,-2,484,60,1,4135,1621,2,159,333,251
France,Données temps réel,2020-04-09,18:15,39577,40850,39850,134,13,540,40172,1439,3021,5543,-923,743,-11105,14,,,,,,2,18,114,-1,485,55,1,4319,1203,21,158,334,251
France,Données temps réel,2020-04-09,18:30,39985,41300,40300,134,12,572,40573,1505,2518,5948,-710,745,-11312,14,-2000,-1857,-1284,-2755,-3474,2,18,114,-2,487,86,1,4361,1562,25,159,335,251
France,Données temps réel,2020-04-09,18:45,40652,42200,41250,134,12,579,40607,1579,2049,7108,-493,747,-11670,14,,,,,,2,18,114,-2,487,93,1,4738,1930,440,159,337,251
France,Données temps réel,2020-04-09,19:00,41545,43100,42200,134,11,537,40633,1650,1544,7844,-494,745,-11059,13,-2000,-1397,-1284,-2655,-3123,2,18,114,-2,483,55,1,4781,2226,837,159,335,251
France,Données temps réel,2020-04-09,19:15,42108,43550,42700,134,11,539,40234,1734,1143,8111,0,747,-10545,13,,,,,,2,18,114,-1,488,51,1,5146,2245,720,161,335,251
France,Données temps réel,2020-04-09,19:30,42242,44000,43200,134,10,575,40418,1783,758,8661,-5,746,-10838,13,-2000,-1397,-1284,-2655,-3127,2,18,114,-1,486,89,1,5242,2616,803,160,335,251
France,Données temps réel,2020-04-09,19:45,42249,44100,43350,134,10,580,40462,1912,468,8949,-158,747,-10855,13,,,,,,2,18,114,-1,487,93,1,5350,2746,853,161,335,251
France,Données temps réel,2020-04-09,20:00,42317,44200,43500,134,11,572,40656,2086,268,9034,-164,747,-11027,13,-2000,-2554,-1284,-2605,-2525,2,18,114,-1,487,85,1,5386,2889,759,161,335,251
France,Données temps réel,2020-04-09,20:15,41991,44100,43400,134,12,570,40752,2233,202,8905,-162,744,-11399,13,,,,,,2,18,114,-1,487,83,1,5480,2831,594,161,332,251
France,Données temps réel,2020-04-09,20:30,41802,44000,43300,134,12,595,40798,2432,173,8592,-162,746,-11518,13,-2000,-2554,-1284,-2605,-2469,2,18,114,-1,487,108,1,5456,2750,386,161,334,251
France,Données temps réel,2020-04-09,20:45,42146,44300,43650,134,11,552,40825,2697,154,8685,-159,747,-11500,13,,,,,,2,18,114,-1,482,70,1,5483,2795,407,160,336,251
France,Données temps réel,2020-04-09,21:00,42714,44600,44000,134,11,565,40877,3124,135,8743,-819,747,-10803,13,-2000,-2289,-1284,-2654,-3563,2,18,114,-1,469,96,1,5543,2739,461,161,335,251
France,Données temps réel,2020-04-09,21:15,42920,43950,43400,134,11,577,41050,3395,0,9307,-829,744,-11600,13,,,,,,2,18,114,-2,467,111,1,5403,2936,968,160,333,251
France,Données temps réel,2020-04-09,21:30,41978,43300,42800,133,12,573,40778,3647,0,8419,-827,745,-11632,13,-2000,-2289,-1284,-2654,-3450,1,18,114,-1,462,111,1,5286,2213,920,160,334,251
France,Données temps réel,2020-04-09,21:45,41432,42650,42200,134,12,530,40613,3906,0,7878,-883,747,-11634,13,,,,,,2,18,114,-2,468,63,1,5258,1706,914,162,334,251
France,Données temps réel,2020-04-09,22:00,41189,42000,41600,133,12,550,40306,4016,0,7759,-878,745,-11586,13,-1802,-1924,-1284,-2777,-3758,1,18,114,-2,468,83,1,5207,1670,882,160,334,251
France,Données temps réel,2020-04-09,22:15,41488,42700,42300,134,11,574,40497,4085,0,7857,-882,747,-11667,13,,,,,,2,18,114,-2,468,107,1,5229,1714,914,161,335,251
France,Données temps réel,2020-04-09,22:30,42271,43400,43000,134,11,526,40357,4260,0,8243,-555,750,-11584,13,-1802,-1924,-1284,-2777,-3682,2,18,114,-1,467,59,1,5237,2110,896,163,336,251
France,Données temps réel,2020-04-09,22:45,44500,44550,44200,134,11,536,40288,4338,0,9250,-18,747,-10911,12,,,,,,2,18,114,-1,468,68,1,5411,2741,1098,161,335,251
France,Données temps réel,2020-04-09,23:00,44388,45700,45400,134,6,581,40063,4415,0,10298,-17,746,-11974,12,-1605,-2590,-1349,-2777,-3851,2,18,114,-2,491,91,1,5432,3026,1840,161,334,251
France,Données temps réel,2020-04-09,23:15,44755,46100,45800,134,6,600,40115,4459,0,10621,-18,748,-12041,13,,,,,,2,18,114,-2,491,110,1,5234,3161,2226,163,334,251
France,Données temps réel,2020-04-09,23:30,44495,46500,46200,134,6,546,39844,4448,0,10601,-18,746,-11943,12,-1605,-2590,-1349,-2777,-3836,2,18,114,-2,488,59,1,5240,3167,2194,161,334,251
France,Données temps réel,2020-04-09,23:45,45050,45600,45450,134,7,557,39730,4496,0,10504,-18,748,-11244,12,,,,,,2,18,114,-1,492,65,1,5218,3065,2221,162,335,251
France,Données temps réel,2020-04-10,00:00,44197,44700,44200,134,6,566,39792,4456,0,10325,-18,746,-11936,12,-1506,-2400,-1034,-2777,-5078,2,18,114,-1,483,83,1,5315,2892,2118,162,333,251
France,Données temps réel,2020-04-10,00:15,43759,43750,43300,133,8,552,39872,4440,0,10251,-18,748,-12356,12,,,,,,2,17,114,-1,471,81,1,5116,2775,2360,163,334,251
France,Données temps réel,2020-04-10,00:30,42359,42800,42400,133,7,520,39706,4438,0,9386,-18,748,-12687,12,-1506,-2400,-1034,-2777,-5078,2,17,114,-2,471,50,1,5092,2343,1951,163,334,251
France,Données temps réel,2020-04-10,00:45,40943,41800,41500,133,8,546,39568,4393,0,7851,-18,747,-12415,13,,,,,,2,17,114,-1,467,79,1,4888,2231,732,162,334,251
France,Données temps réel,2020-04-10,01:00,40555,40800,40600,131,11,579,39674,4373,0,7799,-17,748,-12874,13,-1366,-2300,-1034,-2777,-5291,0,17,114,-1,471,108,1,4896,2203,700,162,335,251
France,Données temps réel,2020-04-10,01:15,40608,41000,40800,130,10,561,39927,4292,0,7652,-17,747,-12823,13,,,,,,-1,17,114,-1,471,90,1,4647,2088,917,163,333,251
France,Données temps réel,2020-04-10,01:30,40192,41200,41000,131,11,538,39577,4189,0,7048,-56,746,-12119,13,-1366,-2300,-1034,-2777,-5311,0,17,114,-1,464,74,1,4618,1622,808,162,333,251
France,Données temps réel,2020-04-10,01:45,39946,40850,40700,130,13,566,39642,4044,0,6981,-33,746,-12273,13,,,,,,-1,17,114,-1,471,95,1,4574,1597,810,162,333,251
France,Données temps réel,2020-04-10,02:00,39639,40500,40400,129,10,572,39750,4015,0,6940,-33,748,-12619,13,-1366,-2200,-1034,-2777,-5672,-2,17,114,-2,466,107,1,4558,1597,785,164,333,251
France,Données temps réel,2020-04-10,02:15,39832,39800,39650,132,11,518,40065,3937,0,7021,-32,748,-12699,13,,,,,,1,17,114,-2,471,48,1,4346,1697,978,163,334,251
France,Données temps réel,2020-04-10,02:30,38920,39100,38900,130,11,534,39532,3879,0,6734,-33,748,-12747,13,-1366,-2200,-1034,-2777,-5672,-1,17,114,-1,470,64,1,4258,1709,767,163,334,251
France,Données temps réel,2020-04-10,02:45,38191,38300,38300,133,13,564,39351,3916,0,6160,-229,748,-12593,14,,,,,,2,17,114,-2,471,94,1,4165,1345,650,164,333,251
France,Données temps réel,2020-04-10,03:00,37614,37500,37700,133,11,580,39187,3833,0,6110,-229,747,-12882,14,-1366,-2200,-1034,-2777,-5379,2,17,114,-2,469,112,1,4161,1303,646,163,333,251
France,Données temps réel,2020-04-10,03:15,37166,36950,37200,132,11,518,39029,3768,0,5696,-245,749,-12621,14,,,,,,1,17,114,-2,468,51,1,3934,1317,445,163,335,251
France,Données temps réel,2020-04-10,03:30,36698,36400,36700,133,11,553,39077,3688,0,5185,-244,748,-12582,14,-1366,-2200,-1034,-2777,-5379,2,17,114,-1,470,83,1,3911,845,429,163,334,251
France,Données temps réel,2020-04-10,03:45,36119,36000,36300,133,12,579,38590,3631,0,5139,-241,747,-12597,15,,,,,,2,17,114,-1,471,108,1,3883,839,417,162,334,251
France,Données temps réel,2020-04-10,04:00,35960,35600,35900,132,11,528,38199,3607,0,5067,-243,747,-12217,14,-1366,-2200,-1034,-2777,-4840,1,17,114,-2,470,59,1,3826,818,423,164,332,251
France,Données temps réel,2020-04-10,04:15,35593,35250,35500,133,11,539,38308,3553,0,4942,-720,750,-12051,15,,,,,,2,17,114,-1,470,69,1,3745,766,431,164,335,251
France,Données temps réel,2020-04-10,04:30,35488,34900,35100,132,11,574,38163,3517,0,4872,-786,751,-11871,15,-1366,-2200,-1034,-2777,-4840,1,17,114,-1,471,103,1,3701,763,408,164,336,251
France,Données temps réel,2020-04-10,04:45,35165,35150,35250,132,11,580,38174,3412,0,4828,-783,751,-12069,15,,,,,,1,17,114,-1,470,110,1,3722,741,365,164,336,251
France,Données temps réel,2020-04-10,05:00,35394,35400,35400,132,11,509,38236,3375,0,4892,-783,751,-11862,14,-1366,-2400,-1019,-2677,-4644,1,17,114,-1,466,43,1,3743,746,403,164,336,251
France,Données temps réel,2020-04-10,05:15,35742,35650,35700,133,12,534,38394,3255,0,4985,-442,750,-12010,15,,,,,,2,17,114,-1,467,67,1,3880,730,375,164,335,251
France,Données temps réel,2020-04-10,05:30,35987,35900,36000,133,11,569,38656,3256,0,4929,-439,754,-12015,15,-1366,-2400,-1019,-2677,-4644,2,17,114,-2,470,100,1,3848,722,359,165,338,251
France,Données temps réel,2020-04-10,05:45,36257,36300,36350,133,11,545,38916,3203,0,5012,-309,753,-12138,14,,,,,,2,17,114,-1,471,74,1,3869,792,351,164,338,251
France,Données temps réel,2020-04-10,06:00,36805,36700,36700,132,11,513,38971,3155,0,5093,-309,752,-11644,14,-1366,-2373,-1019,-2005,-4925,1,17,114,-2,470,44,1,3870,810,413,165,336,251
France,Données temps réel,2020-04-10,06:15,37536,37450,37400,132,10,513,39387,3095,0,5290,-231,750,-11538,14,,,,,,1,17,114,-2,466,48,1,4016,915,359,164,335,251
France,Données temps réel,2020-04-10,06:30,38120,38200,38100,133,10,556,39787,3040,129,5523,-231,749,-11576,14,-1366,-2373,-1019,-2005,-4922,2,17,114,-1,471,85,1,4008,1155,360,164,334,251
